,Unnamed: 0,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
2422,2422,KARNATAKA,8,6,11,378,16,16
2423,2423,KARNATAKA,4,4,35,646,16,16
2424,2424,KARNATAKA,2,18,42,954,16,13
2425,2425,KARNATAKA,16,10,30,510,16,8
2426,2426,KARNATAKA,12,10,13,438,16,17
2427,2427,KARNATAKA,10,16,20,374,16,8
2428,2428,KARNATAKA,6,16,16,484,16,18
2429,2429,KARNATAKA,23,14,6,212,16,9
2430,2430,KARNATAKA,29,14,14,322,16,19
2431,2431,KARNATAKA,2,12,10,630,16,9
2432,2432,KARNATAKA,24,4,50,554,16,16
2433,2433,KARNATAKA,8,16,19,532,16,10
2434,2434,KARNATAKA,17,2,8,134,16,12
2435,2435,KARNATAKA,26,6,0,204,16,12
2436,2436,KARNATAKA,16,2,4,202,16,7
2437,2437,KARNATAKA,12,5,27,1026,16,10
2438,2438,KARNATAKA,1,12,49,372,16,7
2439,2439,KARNATAKA,25,18,4,504,16,13
2440,2440,KARNATAKA,16,4,7,134,16,10
2441,2441,KARNATAKA,21,16,9,104,16,17
2442,2442,KARNATAKA,29,12,23,824,16,11
2443,2443,KARNATAKA,25,16,4,170,16,11
2444,2444,KARNATAKA,28,10,17,540,16,13
2445,2445,KARNATAKA,29,8,3,62,16,11
2446,2446,KARNATAKA,14,2,12,382,16,16
2447,2447,KARNATAKA,13,12,13,388,16,13
2448,2448,KARNATAKA,20,0,6,22,16,12
2449,2449,KARNATAKA,18,2,31,492,16,9
2450,2450,KARNATAKA,5,10,31,420,16,8
2451,2451,KARNATAKA,16,0,11,272,16,13
2452,2452,KARNATAKA,24,4,19,188,16,10
2453,2453,KARNATAKA,19,1,4,12474,16,13
2454,2454,KERALA,18,4,31,624,17,13
2455,2455,KERALA,22,0,1,6,17,14
2456,2456,KERALA,13,14,56,378,17,14
2457,2457,KERALA,1,2,28,610,17,13
2458,2458,KERALA,4,10,20,440,17,19
2459,2459,KERALA,23,6,14,1038,17,13
2460,2460,KERALA,14,18,14,616,17,11
2461,2461,KERALA,16,10,58,1150,17,9
2462,2462,KERALA,18,16,36,544,17,18
2463,2463,KERALA,8,6,26,788,17,11
2464,2464,KERALA,9,0,15,816,17,18
2465,2465,KERALA,23,14,29,1168,17,15
2466,2466,KERALA,4,12,33,926,17,16
2467,2467,KERALA,18,16,28,376,17,13
2468,2468,KERALA,3,0,4,28,17,11
2469,2469,KERALA,11,2,6,1370,17,15
2470,2470,KERALA,15,16,34,580,17,12
2471,2471,KERALA,6,4,10,950,17,14
2472,2472,KERALA,11,10,16,514,17,19
2473,2473,KERALA,27,0,39,12922,17,8
2474,2474,MADHYA PRADESH,24,16,10,16,19,14
2475,2475,MADHYA PRADESH,22,10,11,50,19,10
2476,2476,MADHYA PRADESH,14,12,20,80,19,18
2477,2477,MADHYA PRADESH,29,0,4,56,19,14
2478,2478,MADHYA PRADESH,29,0,9,30,19,13
2479,2479,MADHYA PRADESH,27,18,43,208,19,8
2480,2480,MADHYA PRADESH,11,8,46,258,19,14
2481,2481,MADHYA PRADESH,6,2,24,6,19,13
2482,2482,MADHYA PRADESH,22,16,3,30,19,10
2483,2483,MADHYA PRADESH,26,4,36,80,19,15
2484,2484,MADHYA PRADESH,6,4,15,94,19,8
2485,2485,MADHYA PRADESH,19,8,24,26,19,15
2486,2486,MADHYA PRADESH,0,10,29,68,19,8
2487,2487,MADHYA PRADESH,18,4,10,214,19,12
2488,2488,MADHYA PRADESH,10,18,38,138,19,10
2489,2489,MADHYA PRADESH,14,8,4,12,19,14
2490,2490,MADHYA PRADESH,15,16,21,136,19,18
2491,2491,MADHYA PRADESH,26,16,49,280,19,12
2492,2492,MADHYA PRADESH,15,2,15,36,19,19
2493,2493,MADHYA PRADESH,20,2,29,66,19,17
2494,2494,MADHYA PRADESH,17,14,1,234,19,17
2495,2495,MADHYA PRADESH,3,2,5,0,19,8
2496,2496,MADHYA PRADESH,24,4,19,164,19,12
2497,2497,MADHYA PRADESH,4,14,15,2,19,14
2498,2498,MADHYA PRADESH,19,4,12,54,19,8
2499,2499,MADHYA PRADESH,3,0,14,58,19,16
2500,2500,MADHYA PRADESH,6,14,26,78,19,11
2501,2501,MADHYA PRADESH,2,6,22,152,19,11
2502,2502,MADHYA PRADESH,22,8,10,32,19,11
2503,2503,MADHYA PRADESH,27,0,35,68,19,19
2504,2504,MADHYA PRADESH,6,10,42,336,19,17
2505,2505,MADHYA PRADESH,3,4,6,42,19,7
2506,2506,MADHYA PRADESH,18,6,15,100,19,8
2507,2507,MADHYA PRADESH,11,8,13,14,19,13
2508,2508,MADHYA PRADESH,14,14,12,76,19,14
2509,2509,MADHYA PRADESH,0,16,41,238,19,14
2510,2510,MADHYA PRADESH,12,2,11,80,19,16
2511,2511,MADHYA PRADESH,5,4,14,152,19,7
2512,2512,MADHYA PRADESH,9,2,40,174,19,16
2513,2513,MADHYA PRADESH,0,8,43,70,19,11
2514,2514,MADHYA PRADESH,21,8,8,44,19,18
2515,2515,MADHYA PRADESH,6,14,19,24,19,10
2516,2516,MADHYA PRADESH,10,8,3,228,19,15
2517,2517,MADHYA PRADESH,12,2,4,54,19,8
2518,2518,MADHYA PRADESH,18,2,32,106,19,12
2519,2519,MADHYA PRADESH,1,2,29,62,19,10
2520,2520,MADHYA PRADESH,1,4,11,36,19,14
2521,2521,MADHYA PRADESH,29,6,22,54,19,11
2522,2522,MADHYA PRADESH,2,10,58,200,19,18
2523,2523,MADHYA PRADESH,23,0,10,28,19,9
2524,2524,MADHYA PRADESH,18,0,14,114,19,12
2525,2525,MADHYA PRADESH,9,10,26,4958,19,19
2526,2526,MAHARASHTRA,8,2,48,350,20,8
2527,2527,MAHARASHTRA,25,16,57,216,20,13
2528,2528,MAHARASHTRA,19,14,45,190,20,7
2529,2529,MAHARASHTRA,0,12,21,190,20,11
2530,2530,MAHARASHTRA,1,4,36,228,20,9
2531,2531,MAHARASHTRA,11,0,44,314,20,12
2532,2532,MAHARASHTRA,27,8,59,782,20,8
2533,2533,MAHARASHTRA,22,12,12,154,20,17
2534,2534,MAHARASHTRA,18,18,38,262,20,8
2535,2535,MAHARASHTRA,29,2,24,252,20,17
2536,2536,MAHARASHTRA,2,2,8,176,20,7
2537,2537,MAHARASHTRA,17,2,11,52,20,17
2538,2538,MAHARASHTRA,27,0,23,94,20,12
2539,2539,MAHARASHTRA,5,6,34,166,20,13
2540,2540,MAHARASHTRA,23,12,40,338,20,10
2541,2541,MAHARASHTRA,23,0,39,302,20,14
2542,2542,MAHARASHTRA,24,10,28,254,20,11
2543,2543,MAHARASHTRA,1,4,31,376,20,15
2544,2544,MAHARASHTRA,13,14,2,426,20,7
2545,2545,MAHARASHTRA,7,2,29,16,20,11
2546,2546,MAHARASHTRA,22,2,58,398,20,18
2547,2547,MAHARASHTRA,5,4,13,20,20,18
2548,2548,MAHARASHTRA,11,16,49,256,20,16
2549,2549,MAHARASHTRA,1,2,8,470,20,17
2550,2550,MAHARASHTRA,5,0,5,136,20,15
2551,2551,MAHARASHTRA,19,10,17,160,20,10
2552,2552,MAHARASHTRA,7,6,29,586,20,12
2553,2553,MAHARASHTRA,1,14,39,194,20,11
2554,2554,MAHARASHTRA,16,12,22,268,20,15
2555,2555,MAHARASHTRA,12,6,51,218,20,10
2556,2556,MAHARASHTRA,10,6,10,1048,20,14
2557,2557,MAHARASHTRA,4,0,4,6,20,17
2558,2558,MAHARASHTRA,12,2,10,274,20,9
2559,2559,MAHARASHTRA,1,18,19,292,20,7
2560,2560,MAHARASHTRA,16,6,12,152,20,10
2561,2561,MAHARASHTRA,9,0,21,244,20,11
2562,2562,MAHARASHTRA,29,4,36,222,20,7
2563,2563,MAHARASHTRA,10,10,11,90,20,19
2564,2564,MAHARASHTRA,20,18,39,110,20,19
2565,2565,MAHARASHTRA,6,2,34,280,20,17
2566,2566,MAHARASHTRA,25,14,39,488,20,12
2567,2567,MAHARASHTRA,24,0,23,386,20,15
2568,2568,MAHARASHTRA,12,2,41,130,20,8
2569,2569,MAHARASHTRA,28,18,17,222,20,11
2570,2570,MAHARASHTRA,19,4,33,172,20,16
2571,2571,MAHARASHTRA,26,16,9,11960,20,16
2572,2572,MANIPUR,19,6,0,28,21,10
2573,2573,MANIPUR,6,2,0,0,21,19
2574,2574,MANIPUR,26,0,0,0,21,18
2575,2575,MANIPUR,24,14,1,56,21,19
2576,2576,MANIPUR,28,18,1,110,21,13
2577,2577,MANIPUR,7,0,1,10,21,15
2578,2578,MANIPUR,1,0,0,0,21,9
2579,2579,MANIPUR,8,2,0,20,21,16
2580,2580,MANIPUR,10,0,0,6,21,18
2581,2581,MANIPUR,9,2,3,230,21,7
2582,2582,MEGHALAYA,7,0,10,0,22,11
2583,2583,MEGHALAYA,5,2,1,0,22,17
2584,2584,MEGHALAYA,17,4,3,4,22,17
2585,2585,MEGHALAYA,2,2,5,0,22,11
2586,2586,MEGHALAYA,3,14,46,0,22,8
2587,2587,MEGHALAYA,14,18,6,0,22,15
2588,2588,MEGHALAYA,16,8,10,0,22,7
2589,2589,MEGHALAYA,4,8,21,4,22,17
2590,2590,MIZORAM,10,12,2,2,23,13
2591,2591,MIZORAM,6,6,1,0,23,14
2592,2592,MIZORAM,4,4,1,0,23,15
2593,2593,MIZORAM,3,2,1,0,23,8
2594,2594,MIZORAM,4,4,1,2,23,10
2595,2595,MIZORAM,3,4,0,0,23,13
2596,2596,MIZORAM,3,2,0,0,23,16
2597,2597,MIZORAM,2,6,0,0,23,13
2598,2598,MIZORAM,5,0,6,4,23,11
2599,2599,NAGALAND,22,4,33,0,24,15
2600,2600,NAGALAND,0,0,1,0,24,18
2601,2601,NAGALAND,12,0,14,0,24,7
2602,2602,NAGALAND,6,2,1,0,24,8
2603,2603,NAGALAND,6,0,4,0,24,18
2604,2604,NAGALAND,3,4,0,0,24,15
2605,2605,NAGALAND,6,2,0,0,24,17
2606,2606,NAGALAND,10,2,2,10,24,7
2607,2607,NAGALAND,4,0,0,2,24,13
2608,2608,NAGALAND,1,2,2,0,24,16
2609,2609,NAGALAND,10,16,57,12,24,17
2610,2610,ODISHA,21,14,19,188,25,15
2611,2611,ODISHA,29,8,32,92,25,17
2612,2612,ODISHA,3,4,19,162,25,15
2613,2613,ODISHA,18,12,43,72,25,8
2614,2614,ODISHA,23,2,13,78,25,12
2615,2615,ODISHA,2,6,31,184,25,19
2616,2616,ODISHA,9,14,3,44,25,16
2617,2617,ODISHA,11,10,9,154,25,12
2618,2618,ODISHA,15,6,9,36,25,19
2619,2619,ODISHA,5,18,24,190,25,16
2620,2620,ODISHA,17,10,1,42,25,15
2621,2621,ODISHA,2,10,37,190,25,9
2622,2622,ODISHA,27,18,31,48,25,19
2623,2623,ODISHA,27,10,42,144,25,17
2624,2624,ODISHA,15,4,4,44,25,14
2625,2625,ODISHA,21,4,26,118,25,8
2626,2626,ODISHA,23,12,13,44,25,8
2627,2627,ODISHA,1,18,19,36,25,16
2628,2628,ODISHA,0,18,24,112,25,8
2629,2629,ODISHA,1,8,54,138,25,18
2630,2630,ODISHA,26,0,28,144,25,19
2631,2631,ODISHA,13,18,4,14,25,12
2632,2632,ODISHA,17,8,29,50,25,13
2633,2633,ODISHA,0,14,20,22,25,12
2634,2634,ODISHA,14,12,14,80,25,19
2635,2635,ODISHA,6,0,7,72,25,11
2636,2636,ODISHA,10,12,49,88,25,7
2637,2637,ODISHA,25,18,5,94,25,18
2638,2638,ODISHA,14,0,19,20,25,15
2639,2639,ODISHA,13,4,38,74,25,15
2640,2640,ODISHA,9,10,8,18,25,19
2641,2641,ODISHA,4,0,8,2,25,17
2642,2642,ODISHA,7,4,5,6,25,14
2643,2643,ODISHA,8,14,25,66,25,17
2644,2644,ODISHA,16,0,52,2866,25,9
2645,2645,PUNJAB,18,10,6,0,27,7
2646,2646,PUNJAB,12,6,5,0,27,7
2647,2647,PUNJAB,27,16,0,0,27,18
2648,2648,PUNJAB,6,4,0,0,27,9
2649,2649,PUNJAB,19,6,2,0,27,17
2650,2650,PUNJAB,26,8,1,0,27,13
2651,2651,PUNJAB,20,0,2,0,27,17
2652,2652,PUNJAB,9,0,1,32,27,16
2653,2653,PUNJAB,19,12,2,0,27,8
2654,2654,PUNJAB,5,6,3,0,27,8
2655,2655,PUNJAB,29,0,4,0,27,12
2656,2656,PUNJAB,14,2,6,0,27,17
2657,2657,PUNJAB,22,4,1,0,27,12
2658,2658,PUNJAB,20,16,3,0,27,16
2659,2659,PUNJAB,23,16,8,0,27,15
2660,2660,PUNJAB,4,8,5,0,27,14
2661,2661,PUNJAB,28,16,2,0,27,16
2662,2662,PUNJAB,5,2,0,0,27,12
2663,2663,PUNJAB,16,14,1,0,27,17
2664,2664,PUNJAB,23,8,11,0,27,15
2665,2665,PUNJAB,19,0,10,0,27,12
2666,2666,PUNJAB,25,16,1,0,27,7
2667,2667,PUNJAB,14,2,7,0,27,12
2668,2668,PUNJAB,12,8,5,0,27,7
2669,2669,PUNJAB,25,0,26,32,27,16
2670,2670,RAJASTHAN,11,16,47,120,28,10
2671,2671,RAJASTHAN,0,6,31,170,28,15
2672,2672,RAJASTHAN,26,0,9,284,28,10
2673,2673,RAJASTHAN,5,0,11,50,28,18
2674,2674,RAJASTHAN,15,8,7,56,28,16
2675,2675,RAJASTHAN,2,8,26,6,28,12
2676,2676,RAJASTHAN,7,8,55,372,28,15
2677,2677,RAJASTHAN,22,2,8,2,28,13
2678,2678,RAJASTHAN,17,14,17,176,28,10
2679,2679,RAJASTHAN,21,14,40,276,28,13
2680,2680,RAJASTHAN,2,10,1,68,28,14
2681,2681,RAJASTHAN,0,8,5,174,28,16
2682,2682,RAJASTHAN,2,2,22,130,28,7
2683,2683,RAJASTHAN,26,14,13,264,28,16
2684,2684,RAJASTHAN,3,2,3,16,28,12
2685,2685,RAJASTHAN,28,0,12,40,28,19
2686,2686,RAJASTHAN,19,16,15,22,28,14
2687,2687,RAJASTHAN,23,2,3,1642,28,19
2688,2688,RAJASTHAN,5,4,0,40,28,7
2689,2689,RAJASTHAN,0,10,8,22,28,15
2690,2690,RAJASTHAN,16,0,38,180,28,8
2691,2691,RAJASTHAN,2,12,8,172,28,16
2692,2692,RAJASTHAN,19,18,23,154,28,7
2693,2693,RAJASTHAN,26,10,14,6,28,10
2694,2694,RAJASTHAN,17,4,50,118,28,17
2695,2695,RAJASTHAN,24,10,7,40,28,8
2696,2696,RAJASTHAN,12,2,19,78,28,19
2697,2697,RAJASTHAN,18,14,7,116,28,12
2698,2698,RAJASTHAN,22,16,6,8,28,9
2699,2699,RAJASTHAN,9,16,6,478,28,8
2700,2700,RAJASTHAN,14,8,18,80,28,10
2701,2701,RAJASTHAN,27,8,9,254,28,7
2702,2702,RAJASTHAN,29,14,15,588,28,10
2703,2703,RAJASTHAN,19,16,13,6202,28,9
2704,2704,SIKKIM,4,2,4,44,29,15
2705,2705,SIKKIM,3,0,0,4,29,8
2706,2706,SIKKIM,4,4,0,30,29,14
2707,2707,SIKKIM,5,0,1,74,29,12
2708,2708,SIKKIM,16,6,5,152,29,17
2709,2709,TAMIL NADU,19,6,26,174,30,17
2710,2710,TAMIL NADU,7,0,47,66,30,19
2711,2711,TAMIL NADU,1,0,5,14,30,8
2712,2712,TAMIL NADU,4,6,31,590,30,10
2713,2713,TAMIL NADU,17,8,17,388,30,12
2714,2714,TAMIL NADU,25,16,17,446,30,17
2715,2715,TAMIL NADU,9,4,10,346,30,8
2716,2716,TAMIL NADU,22,16,20,70,30,8
2717,2717,TAMIL NADU,29,6,20,48,30,19
2718,2718,TAMIL NADU,18,14,9,152,30,11
2719,2719,TAMIL NADU,0,6,7,8,30,15
2720,2720,TAMIL NADU,19,8,6,52,30,13
2721,2721,TAMIL NADU,16,18,9,340,30,7
2722,2722,TAMIL NADU,27,18,35,204,30,9
2723,2723,TAMIL NADU,16,16,18,142,30,19
2724,2724,TAMIL NADU,2,18,3,88,30,7
2725,2725,TAMIL NADU,1,14,3,174,30,11
2726,2726,TAMIL NADU,14,8,6,52,30,19
2727,2727,TAMIL NADU,3,10,8,112,30,7
2728,2728,TAMIL NADU,0,2,5,322,30,13
2729,2729,TAMIL NADU,7,0,6,244,30,8
2730,2730,TAMIL NADU,13,12,28,320,30,9
2731,2731,TAMIL NADU,22,2,3,24,30,14
2732,2732,TAMIL NADU,29,6,7,62,30,7
2733,2733,TAMIL NADU,18,4,10,222,30,10
2734,2734,TAMIL NADU,1,10,8,186,30,14
2735,2735,TAMIL NADU,3,0,13,8,30,14
2736,2736,TAMIL NADU,19,6,7,24,30,14
2737,2737,TAMIL NADU,20,12,5,194,30,8
2738,2738,TAMIL NADU,0,14,9,344,30,16
2739,2739,TAMIL NADU,24,14,2,110,30,12
2740,2740,TAMIL NADU,29,10,15,12,30,11
2741,2741,TAMIL NADU,0,0,3,6,30,14
2742,2742,TAMIL NADU,28,12,5,142,30,12
2743,2743,TAMIL NADU,13,0,1,10,30,19
2744,2744,TAMIL NADU,0,14,6,488,30,8
2745,2745,TAMIL NADU,8,10,21,550,30,12
2746,2746,TAMIL NADU,6,16,13,132,30,19
2747,2747,TAMIL NADU,9,16,44,6866,30,12
2748,2748,TRIPURA,24,10,7,70,31,9
2749,2749,TRIPURA,26,12,14,50,31,18
2750,2750,TRIPURA,12,2,12,60,31,14
2751,2751,TRIPURA,7,16,13,116,31,17
2752,2752,TRIPURA,9,0,46,296,31,7
2753,2753,UTTAR PRADESH,5,4,1,434,32,12
2754,2754,UTTAR PRADESH,13,16,51,384,32,19
2755,2755,UTTAR PRADESH,24,6,55,348,32,16
2756,2756,UTTAR PRADESH,7,0,28,40,32,15
2757,2757,UTTAR PRADESH,17,8,10,44,32,10
2758,2758,UTTAR PRADESH,20,12,30,218,32,19
2759,2759,UTTAR PRADESH,2,10,0,78,32,13
2760,2760,UTTAR PRADESH,25,2,33,64,32,7
2761,2761,UTTAR PRADESH,15,12,12,58,32,19
2762,2762,UTTAR PRADESH,19,12,12,150,32,7
2763,2763,UTTAR PRADESH,22,10,2,18,32,8
2764,2764,UTTAR PRADESH,6,2,16,42,32,11
2765,2765,UTTAR PRADESH,19,10,19,78,32,18
2766,2766,UTTAR PRADESH,4,2,37,226,32,18
2767,2767,UTTAR PRADESH,4,14,12,70,32,17
2768,2768,UTTAR PRADESH,26,10,26,110,32,10
2769,2769,UTTAR PRADESH,19,0,18,148,32,15
2770,2770,UTTAR PRADESH,23,10,14,24,32,18
2771,2771,UTTAR PRADESH,25,0,1,14,32,16
2772,2772,UTTAR PRADESH,14,4,16,156,32,13
2773,2773,UTTAR PRADESH,28,12,40,134,32,19
2774,2774,UTTAR PRADESH,11,18,27,58,32,11
2775,2775,UTTAR PRADESH,20,4,15,56,32,7
2776,2776,UTTAR PRADESH,29,0,34,42,32,9
2777,2777,UTTAR PRADESH,27,0,14,14,32,10
2778,2778,UTTAR PRADESH,3,0,10,130,32,14
2779,2779,UTTAR PRADESH,15,4,40,16,32,9
2780,2780,UTTAR PRADESH,3,0,39,90,32,8
2781,2781,UTTAR PRADESH,10,10,5,130,32,15
2782,2782,UTTAR PRADESH,1,8,25,104,32,10
2783,2783,UTTAR PRADESH,22,8,11,60,32,11
2784,2784,UTTAR PRADESH,8,8,47,230,32,7
2785,2785,UTTAR PRADESH,20,4,12,26,32,11
2786,2786,UTTAR PRADESH,26,14,35,38,32,17
2787,2787,UTTAR PRADESH,6,12,56,198,32,17
2788,2788,UTTAR PRADESH,16,14,44,88,32,18
2789,2789,UTTAR PRADESH,28,14,21,46,32,18
2790,2790,UTTAR PRADESH,23,18,40,110,32,13
2791,2791,UTTAR PRADESH,10,12,19,92,32,14
2792,2792,UTTAR PRADESH,6,10,19,52,32,17
2793,2793,UTTAR PRADESH,16,6,12,96,32,8
2794,2794,UTTAR PRADESH,29,0,2,192,32,14
2795,2795,UTTAR PRADESH,5,8,17,18,32,7
2796,2796,UTTAR PRADESH,23,6,34,116,32,11
2797,2797,UTTAR PRADESH,16,6,23,154,32,11
2798,2798,UTTAR PRADESH,16,8,2,38,32,7
2799,2799,UTTAR PRADESH,23,12,49,300,32,8
2800,2800,UTTAR PRADESH,25,16,7,54,32,15
2801,2801,UTTAR PRADESH,6,12,4,12,32,8
2802,2802,UTTAR PRADESH,7,16,47,128,32,14
2803,2803,UTTAR PRADESH,6,8,51,160,32,19
2804,2804,UTTAR PRADESH,12,6,27,138,32,18
2805,2805,UTTAR PRADESH,15,6,26,262,32,16
2806,2806,UTTAR PRADESH,6,4,24,46,32,10
2807,2807,UTTAR PRADESH,14,14,29,178,32,12
2808,2808,UTTAR PRADESH,13,8,33,182,32,14
2809,2809,UTTAR PRADESH,14,16,27,74,32,11
2810,2810,UTTAR PRADESH,3,16,18,150,32,18
2811,2811,UTTAR PRADESH,14,4,26,104,32,9
2812,2812,UTTAR PRADESH,14,4,23,76,32,16
2813,2813,UTTAR PRADESH,3,4,47,168,32,10
2814,2814,UTTAR PRADESH,19,12,6,80,32,15
2815,2815,UTTAR PRADESH,17,2,48,68,32,12
2816,2816,UTTAR PRADESH,17,8,6,22,32,16
2817,2817,UTTAR PRADESH,23,0,8,50,32,14
2818,2818,UTTAR PRADESH,2,4,13,194,32,8
2819,2819,UTTAR PRADESH,4,12,6,36,32,9
2820,2820,UTTAR PRADESH,21,6,21,58,32,16
2821,2821,UTTAR PRADESH,29,16,32,36,32,13
2822,2822,UTTAR PRADESH,3,10,36,118,32,16
2823,2823,UTTAR PRADESH,20,10,56,104,32,11
2824,2824,UTTAR PRADESH,6,14,26,7830,32,7
2825,2825,UTTARAKHAND,10,2,6,18,33,8
2826,2826,UTTARAKHAND,4,10,4,2,33,9
2827,2827,UTTARAKHAND,5,8,1,28,33,8
2828,2828,UTTARAKHAND,6,4,1,4,33,14
2829,2829,UTTARAKHAND,12,2,24,156,33,19
2830,2830,UTTARAKHAND,26,6,41,174,33,9
2831,2831,UTTARAKHAND,13,12,23,58,33,18
2832,2832,UTTARAKHAND,19,12,7,56,33,14
2833,2833,UTTARAKHAND,5,18,7,30,33,13
2834,2834,UTTARAKHAND,4,8,4,46,33,9
2835,2835,UTTARAKHAND,11,8,0,28,33,19
2836,2836,UTTARAKHAND,23,10,47,254,33,12
2837,2837,UTTARAKHAND,4,10,0,34,33,7
2838,2838,UTTARAKHAND,22,10,45,888,33,17
2839,2839,WEST BENGAL,27,12,12,416,34,12
2840,2840,WEST BENGAL,10,4,33,462,34,12
2841,2841,WEST BENGAL,28,18,7,124,34,14
2842,2842,WEST BENGAL,7,18,21,120,34,18
2843,2843,WEST BENGAL,21,16,16,374,34,10
2844,2844,WEST BENGAL,20,4,22,418,34,19
2845,2845,WEST BENGAL,20,4,3,30,34,10
2846,2846,WEST BENGAL,16,6,3,48,34,14
2847,2847,WEST BENGAL,13,2,5,38,34,18
2848,2848,WEST BENGAL,22,12,39,798,34,9
2849,2849,WEST BENGAL,1,2,13,196,34,12
2850,2850,WEST BENGAL,0,10,22,66,34,12
2851,2851,WEST BENGAL,10,2,5,24,34,8
2852,2852,WEST BENGAL,28,6,14,74,34,14
2853,2853,WEST BENGAL,8,0,5,6,34,8
2854,2854,WEST BENGAL,7,14,57,454,34,11
2855,2855,WEST BENGAL,3,14,17,86,34,9
2856,2856,WEST BENGAL,21,14,23,346,34,7
2857,2857,WEST BENGAL,9,16,14,336,34,14
2858,2858,WEST BENGAL,21,8,30,424,34,16
2859,2859,WEST BENGAL,20,18,15,402,34,15
2860,2860,WEST BENGAL,10,6,14,88,34,10
2861,2861,WEST BENGAL,14,10,14,16,34,13
2862,2862,WEST BENGAL,3,0,3,2,34,18
2863,2863,WEST BENGAL,6,14,8,34,34,12
2864,2864,WEST BENGAL,15,10,55,5382,34,12
2865,2865,A & N ISLANDS,13,0,3,18,0,12
2866,2866,A & N ISLANDS,2,0,0,0,0,12
2867,2867,A & N ISLANDS,15,0,3,18,0,16
2868,2868,CHANDIGARH,22,18,6,86,5,11
2869,2869,CHANDIGARH,22,18,6,86,5,13
2870,2870,D & N HAVELI,11,14,2,34,7,19
2871,2871,D & N HAVELI,11,14,2,34,7,14
2872,2872,DAMAN & DIU,2,2,1,38,8,10
2873,2873,DAMAN & DIU,1,0,0,0,8,18
2874,2874,DAMAN & DIU,3,2,1,38,8,8
2875,2875,DELHI UT,16,14,18,16,9,14
2876,2876,DELHI UT,1,2,41,134,9,18
2877,2877,DELHI UT,22,4,52,12,9,9
2878,2878,DELHI UT,6,10,6,0,9,11
2879,2879,DELHI UT,1,2,6,4,9,11
2880,2880,DELHI UT,6,16,9,4,9,12
2881,2881,DELHI UT,25,6,30,12,9,7
2882,2882,DELHI UT,24,14,5,8,9,7
2883,2883,DELHI UT,9,8,0,22,9,16
2884,2884,DELHI UT,1,2,0,0,9,10
2885,2885,DELHI UT,20,12,54,20,9,16
2886,2886,DELHI UT,14,18,51,26,9,13
2887,2887,DELHI UT,7,16,50,10,9,7
2888,2888,LAKSHADWEEP,0,0,0,74,18,9
2889,2889,LAKSHADWEEP,0,0,0,74,18,10
2890,2890,PUDUCHERRY,25,8,1,294,26,16
2891,2891,PUDUCHERRY,25,8,1,294,26,10
2892,2892,ANDHRA PRADESH,18,6,20,136,1,15
2893,2893,ANDHRA PRADESH,22,12,21,204,1,10
2894,2894,ANDHRA PRADESH,15,10,24,174,1,19
2895,2895,ANDHRA PRADESH,6,2,11,132,1,8
2896,2896,ANDHRA PRADESH,0,8,35,88,1,9
2897,2897,ANDHRA PRADESH,20,14,28,196,1,18
2898,2898,ANDHRA PRADESH,12,0,4,2,1,17
2899,2899,ANDHRA PRADESH,15,10,35,220,1,19
2900,2900,ANDHRA PRADESH,18,14,5,192,1,18
2901,2901,ANDHRA PRADESH,14,8,37,348,1,19
2902,2902,ANDHRA PRADESH,20,2,25,302,1,17
2903,2903,ANDHRA PRADESH,9,14,17,88,1,8
2904,2904,ANDHRA PRADESH,20,18,16,250,1,11
2905,2905,ANDHRA PRADESH,2,4,43,224,1,17
2906,2906,ANDHRA PRADESH,13,12,24,64,1,9
2907,2907,ANDHRA PRADESH,18,18,37,204,1,15
2908,2908,ANDHRA PRADESH,26,6,26,132,1,17
2909,2909,ANDHRA PRADESH,28,12,41,98,1,14
2910,2910,ANDHRA PRADESH,16,14,19,112,1,14
2911,2911,ANDHRA PRADESH,2,10,9,46,1,7
2912,2912,ANDHRA PRADESH,11,0,2,0,1,10
2913,2913,ANDHRA PRADESH,6,9,11,36,1,12
2914,2914,ANDHRA PRADESH,11,4,31,18,1,13
2915,2915,ANDHRA PRADESH,5,0,0,0,1,16
2916,2916,ANDHRA PRADESH,25,16,12,94,1,13
2917,2917,ANDHRA PRADESH,27,16,19,62,1,17
2918,2918,ANDHRA PRADESH,13,4,6,24,1,12
2919,2919,ANDHRA PRADESH,27,8,29,498,1,19
2920,2920,ANDHRA PRADESH,21,18,27,108,1,13
2921,2921,ANDHRA PRADESH,20,9,14,4052,1,14
2922,2922,ARUNACHAL PRADESH,9,4,4,0,2,9
2923,2923,ARUNACHAL PRADESH,4,0,1,0,2,12
2924,2924,ARUNACHAL PRADESH,4,2,0,0,2,11
2925,2925,ARUNACHAL PRADESH,4,4,3,0,2,17
2926,2926,ARUNACHAL PRADESH,6,0,4,0,2,7
2927,2927,ARUNACHAL PRADESH,14,6,5,0,2,12
2928,2928,ARUNACHAL PRADESH,10,12,16,22,2,10
2929,2929,ARUNACHAL PRADESH,3,6,19,4,2,14
2930,2930,ARUNACHAL PRADESH,5,4,0,0,2,16
2931,2931,ARUNACHAL PRADESH,4,6,6,8,2,12
2932,2932,ARUNACHAL PRADESH,5,0,4,0,2,12
2933,2933,ARUNACHAL PRADESH,4,4,10,10,2,10
