,STATE/UT,MURDER,RAPE,ROBBERY,RIOTS,StateLabel,Time
2024,UTTAR PRADESH,126,54,60,0,32,5
2025,UTTAR PRADESH,156,48,83,5,32,1
2026,UTTAR PRADESH,119,42,44,4,32,0
2027,UTTAR PRADESH,12,14,10,8,32,21
2028,UTTAR PRADESH,32,8,4,7,32,1
2029,UTTAR PRADESH,89,12,76,14,32,23
2030,UTTAR PRADESH,182,62,47,8,32,6
2031,UTTAR PRADESH,81,24,31,13,32,23
2032,UTTAR PRADESH,41,10,12,12,32,5
2033,UTTAR PRADESH,32,4,7,0,32,6
2034,UTTAR PRADESH,15,6,2,6,32,0
2035,UTTAR PRADESH,49,20,9,1,32,2
2036,UTTAR PRADESH,55,24,32,15,32,22
2037,UTTAR PRADESH,194,64,44,8,32,2
2038,UTTAR PRADESH,38,10,14,14,32,1
2039,UTTAR PRADESH,81,40,28,9,32,5
2040,UTTAR PRADESH,144,26,37,13,32,4
2041,UTTAR PRADESH,30,6,7,3,32,1
2042,UTTAR PRADESH,30,20,3,6,32,23
2043,UTTAR PRADESH,34,6,14,3,32,6
2044,UTTAR PRADESH,137,36,42,13,32,2
2045,UTTAR PRADESH,44,4,17,15,32,2
2046,UTTAR PRADESH,31,20,6,10,32,22
2047,UTTAR PRADESH,72,14,11,4,32,21
2048,UTTAR PRADESH,73,6,14,13,32,4
2049,UTTAR PRADESH,95,24,48,4,32,23
2050,UTTAR PRADESH,19,6,48,8,32,2
2051,UTTAR PRADESH,66,20,22,8,32,23
2052,UTTAR PRADESH,176,30,52,7,32,23
2053,UTTAR PRADESH,48,4,12,3,32,5
2054,UTTAR PRADESH,21,10,11,7,32,20
2055,UTTAR PRADESH,82,26,42,18,32,1
2056,UTTAR PRADESH,36,20,3,7,32,22
2057,UTTAR PRADESH,101,48,34,1,32,20
2058,UTTAR PRADESH,52,42,55,15,32,20
2059,UTTAR PRADESH,62,12,22,2,32,4
2060,UTTAR PRADESH,68,12,11,10,32,1
2061,UTTAR PRADESH,33,8,21,19,32,0
2062,UTTAR PRADESH,54,8,21,15,32,6
2063,UTTAR PRADESH,64,8,11,12,32,1
2064,UTTAR PRADESH,37,12,16,0,32,1
2065,UTTAR PRADESH,187,48,67,1,32,2
2066,UTTAR PRADESH,56,34,11,11,32,23
2067,UTTAR PRADESH,99,56,32,16,32,2
2068,UTTAR PRADESH,37,10,6,18,32,4
2069,UTTAR PRADESH,12,10,2,11,32,6
2070,UTTAR PRADESH,176,76,114,8,32,20
2071,UTTAR PRADESH,28,8,11,10,32,3
2072,UTTAR PRADESH,32,4,10,10,32,20
2073,UTTAR PRADESH,108,14,31,8,32,21
2074,UTTAR PRADESH,94,32,46,16,32,4
2075,UTTAR PRADESH,38,10,29,11,32,24
2076,UTTAR PRADESH,193,80,87,11,32,22
2077,UTTAR PRADESH,31,12,13,8,32,5
2078,UTTAR PRADESH,156,86,51,19,32,6
2079,UTTAR PRADESH,186,64,98,6,32,23
2080,UTTAR PRADESH,63,42,18,2,32,0
2081,UTTAR PRADESH,44,18,13,14,32,22
2082,UTTAR PRADESH,69,40,19,5,32,5
2083,UTTAR PRADESH,63,26,15,0,32,5
2084,UTTAR PRADESH,82,34,37,18,32,22
2085,UTTAR PRADESH,19,0,6,19,32,3
2086,UTTAR PRADESH,162,34,39,12,32,6
2087,UTTAR PRADESH,15,6,3,3,32,21
2088,UTTAR PRADESH,10,4,3,10,32,3
2089,UTTAR PRADESH,129,94,32,2,32,5
2090,UTTAR PRADESH,19,10,3,7,32,5
2091,UTTAR PRADESH,18,4,7,6,32,21
2092,UTTAR PRADESH,62,36,33,15,32,23
2093,UTTAR PRADESH,111,46,41,13,32,5
2094,UTTAR PRADESH,74,14,28,1,32,0
2095,UTTAR PRADESH,5284,1822,388,11,32,21
2096,UTTARAKHAND,15,2,9,6,33,2
2097,UTTARAKHAND,11,8,8,1,33,1
2098,UTTARAKHAND,9,8,1,13,33,1
2099,UTTARAKHAND,7,2,2,3,33,23
2100,UTTARAKHAND,31,32,29,18,33,24
2101,UTTARAKHAND,75,62,37,5,33,24
2102,UTTARAKHAND,31,18,18,14,33,23
2103,UTTARAKHAND,15,14,13,6,33,1
2104,UTTARAKHAND,5,6,5,14,33,1
2105,UTTARAKHAND,8,4,2,18,33,4
2106,UTTARAKHAND,9,12,0,10,33,21
2107,UTTARAKHAND,46,28,33,18,33,22
2108,UTTARAKHAND,6,18,3,6,33,24
2109,UTTARAKHAND,268,214,160,12,33,20
2110,WEST BENGAL,193,184,73,3,34,0
2111,WEST BENGAL,125,178,30,10,34,23
2112,WEST BENGAL,28,16,9,17,34,23
2113,WEST BENGAL,41,86,9,11,34,23
2114,WEST BENGAL,51,96,16,14,34,21
2115,WEST BENGAL,98,122,25,9,34,2
2116,WEST BENGAL,24,106,5,15,34,6
2117,WEST BENGAL,22,62,5,18,34,6
2118,WEST BENGAL,54,48,13,15,34,0
2119,WEST BENGAL,88,78,29,18,34,23
2120,WEST BENGAL,25,18,10,7,34,1
2121,WEST BENGAL,18,12,21,9,34,4
2122,WEST BENGAL,11,0,8,13,34,5
2123,WEST BENGAL,108,120,22,19,34,1
2124,WEST BENGAL,2,0,6,3,34,23
2125,WEST BENGAL,52,72,173,0,34,20
2126,WEST BENGAL,48,114,18,6,34,0
2127,WEST BENGAL,116,212,20,0,34,23
2128,WEST BENGAL,93,216,14,13,34,4
2129,WEST BENGAL,77,100,36,5,34,5
2130,WEST BENGAL,43,66,15,8,34,2
2131,WEST BENGAL,46,50,21,16,34,21
2132,WEST BENGAL,22,0,11,2,34,5
2133,WEST BENGAL,6,0,3,7,34,22
2134,WEST BENGAL,34,48,6,18,34,0
2135,WEST BENGAL,1425,2004,198,16,34,4
2136,A & N ISLANDS,16,4,7,19,0,1
2137,A & N ISLANDS,5,0,0,0,0,2
2138,A & N ISLANDS,21,4,7,19,0,0
2139,CHANDIGARH,21,36,12,6,5,24
2140,CHANDIGARH,21,36,12,6,5,3
2141,D & N HAVELI,11,2,6,17,7,5
2142,D & N HAVELI,11,2,6,17,7,1
2143,DAMAN & DIU,6,8,1,9,8,5
2144,DAMAN & DIU,0,2,0,2,8,2
2145,DAMAN & DIU,6,10,1,11,8,2
2146,DELHI UT,29,40,14,0,9,6
2147,DELHI UT,485,980,41,0,9,4
2148,DELHI UT,44,74,39,9,9,3
2149,DELHI UT,8,0,14,2,9,1
2150,DELHI UT,2,0,4,3,9,20
2151,DELHI UT,7,16,16,4,9,23
2152,DELHI UT,32,68,35,7,9,6
2153,DELHI UT,54,106,56,4,9,4
2154,DELHI UT,106,256,93,7,9,1
2155,DELHI UT,0,0,0,0,9,21
2156,DELHI UT,86,166,57,19,9,1
2157,DELHI UT,45,114,60,1,9,1
2158,DELHI UT,72,140,53,4,9,22
2159,LAKSHADWEEP,0,4,0,4,18,21
2160,LAKSHADWEEP,0,4,0,4,18,0
2161,PUDUCHERRY,29,4,11,19,26,0
2162,PUDUCHERRY,29,4,11,19,26,0
2163,ANDHRA PRADESH,113,100,9,8,1,4
2164,ANDHRA PRADESH,152,40,35,3,1,24
2165,ANDHRA PRADESH,105,56,17,2,1,23
2166,ANDHRA PRADESH,96,28,5,14,1,21
2167,ANDHRA PRADESH,145,80,43,12,1,21
2168,ANDHRA PRADESH,96,62,17,5,1,3
2169,ANDHRA PRADESH,8,0,1,0,1,0
2170,ANDHRA PRADESH,163,92,36,13,1,22
2171,ANDHRA PRADESH,121,112,71,1,1,5
2172,ANDHRA PRADESH,123,170,25,4,1,2
2173,ANDHRA PRADESH,108,86,23,2,1,5
2174,ANDHRA PRADESH,60,66,13,13,1,0
2175,ANDHRA PRADESH,112,58,15,5,1,24
2176,ANDHRA PRADESH,183,112,36,11,1,0
2177,ANDHRA PRADESH,127,104,19,13,1,23
2178,ANDHRA PRADESH,118,92,26,15,1,23
2179,ANDHRA PRADESH,94,214,40,3,1,1
2180,ANDHRA PRADESH,96,48,29,1,1,2
2181,ANDHRA PRADESH,103,38,22,5,1,1
2182,ANDHRA PRADESH,73,50,11,2,1,3
2183,ANDHRA PRADESH,8,0,0,2,1,0
2184,ANDHRA PRADESH,26,30,3,6,1,21
2185,ANDHRA PRADESH,46,38,29,12,1,4
2186,ANDHRA PRADESH,1,0,1,7,1,1
2187,ANDHRA PRADESH,50,36,6,2,1,6
2188,ANDHRA PRADESH,27,24,12,3,1,20
2189,ANDHRA PRADESH,42,28,8,15,1,0
2190,ANDHRA PRADESH,111,106,31,4,1,5
2191,ANDHRA PRADESH,72,162,13,17,1,3
2192,ANDHRA PRADESH,2579,2032,196,0,1,20
2193,ARUNACHAL PRADESH,8,18,1,6,2,6
2194,ARUNACHAL PRADESH,1,6,3,12,2,6
2195,ARUNACHAL PRADESH,5,0,0,1,2,5
2196,ARUNACHAL PRADESH,4,0,0,4,2,6
2197,ARUNACHAL PRADESH,3,4,4,1,2,24
2198,ARUNACHAL PRADESH,10,10,4,1,2,23
2199,ARUNACHAL PRADESH,7,8,7,1,2,1
2200,ARUNACHAL PRADESH,1,22,5,14,2,5
2201,ARUNACHAL PRADESH,1,2,0,0,2,1
2202,ARUNACHAL PRADESH,3,12,6,1,2,21
2203,ARUNACHAL PRADESH,8,0,5,1,2,21
2204,ARUNACHAL PRADESH,10,0,8,1,2,4
2205,ARUNACHAL PRADESH,0,0,0,2,2,6
2206,ARUNACHAL PRADESH,3,2,2,0,2,22
2207,ARUNACHAL PRADESH,3,0,0,0,2,2
2208,ARUNACHAL PRADESH,67,84,45,5,2,21
2209,ASSAM,48,100,28,1,3,6
2210,ASSAM,36,82,10,11,3,6
2211,ASSAM,0,0,0,0,3,21
2212,ASSAM,46,92,15,8,3,1
2213,ASSAM,69,110,31,13,3,5
2214,ASSAM,17,106,5,4,3,1
2215,ASSAM,53,158,11,6,3,24
2216,ASSAM,125,116,14,2,3,6
2217,ASSAM,17,4,10,7,3,23
2218,ASSAM,35,100,9,1,3,24
2219,ASSAM,71,124,34,4,3,4
2220,ASSAM,21,176,78,4,3,22
2221,ASSAM,25,36,2,8,3,3
2222,ASSAM,38,64,12,13,3,24
2223,ASSAM,15,118,54,17,3,2
2224,ASSAM,57,28,20,0,3,4
2225,ASSAM,40,64,3,1,3,0
2226,ASSAM,63,66,13,12,3,22
2227,ASSAM,31,112,13,1,3,20
2228,ASSAM,19,72,6,14,3,4
2229,ASSAM,7,2,6,3,3,1
2230,ASSAM,79,182,32,6,3,3
2231,ASSAM,37,58,19,10,3,5
2232,ASSAM,6,10,1,0,3,6
2233,ASSAM,55,98,9,2,3,21
2234,ASSAM,87,174,33,16,3,24
2235,ASSAM,117,90,37,11,3,24
2236,ASSAM,1214,2342,105,15,3,6
2237,BIHAR,66,68,60,5,4,24
2238,BIHAR,36,4,23,11,4,6
2239,BIHAR,77,36,46,15,4,24
2240,BIHAR,49,46,15,13,4,22
2241,BIHAR,71,88,26,15,4,20
2242,BIHAR,107,46,83,4,4,3
2243,BIHAR,108,256,52,2,4,6
2244,BIHAR,59,39,26,5,4,23
2245,BIHAR,133,126,54,19,4,24
2246,BIHAR,108,18,57,12,4,2
2247,BIHAR,70,26,36,3,4,0
2248,BIHAR,55,118,53,0,4,21
2249,BIHAR,163,38,168,11,4,4
2250,BIHAR,77,78,67,5,4,0
2251,BIHAR,10,0,4,5,4,1
2252,BIHAR,79,62,26,12,4,24
2253,BIHAR,68,12,34,18,4,23
2254,BIHAR,71,158,27,11,4,23
2255,BIHAR,10,4,20,7,4,6
2256,BIHAR,50,36,36,19,4,1
2257,BIHAR,26,64,12,10,4,23
2258,BIHAR,63,26,38,10,4,0
2259,BIHAR,58,22,41,3,4,0
2260,BIHAR,60,122,43,18,4,24
2261,BIHAR,120,58,79,5,4,3
2262,BIHAR,64,22,29,10,4,6
2263,BIHAR,180,332,146,19,4,23
2264,BIHAR,20,4,18,18,4,6
2265,BIHAR,220,86,65,11,4,1
2266,BIHAR,50,14,36,18,4,3
2267,BIHAR,78,74,40,5,4,0
2268,BIHAR,542,92,351,2,4,21
2269,BIHAR,21,4,30,13,4,1
2270,BIHAR,128,124,144,2,4,21
2271,BIHAR,130,24,53,4,4,3
2272,BIHAR,48,42,45,1,4,0
2273,BIHAR,118,56,58,14,4,6
2274,BIHAR,160,34,112,10,4,20
2275,BIHAR,44,6,8,12,4,0
2276,BIHAR,9,26,13,4,4,5
2277,BIHAR,80,140,34,6,4,5
2278,BIHAR,125,14,146,3,4,4
2279,BIHAR,38,50,60,9,4,5
2280,BIHAR,99,84,72,14,4,1
2281,BIHAR,3948,2779,186,13,4,22
2282,CHHATTISGARH,33,54,17,0,6,20
2283,CHHATTISGARH,83,122,36,4,6,2
2284,CHHATTISGARH,24,6,3,9,6,1
2285,CHHATTISGARH,70,22,0,13,6,4
2286,CHHATTISGARH,18,74,3,13,6,1
2287,CHHATTISGARH,55,248,50,13,6,23
2288,CHHATTISGARH,2,4,5,3,6,24
2289,CHHATTISGARH,63,164,16,4,6,5
2290,CHHATTISGARH,55,60,26,14,6,0
2291,CHHATTISGARH,46,112,19,17,6,20
2292,CHHATTISGARH,13,44,1,18,6,21
2293,CHHATTISGARH,48,44,14,12,6,23
2294,CHHATTISGARH,46,68,13,15,6,23
2295,CHHATTISGARH,33,100,16,0,6,0
2296,CHHATTISGARH,22,70,10,1,6,24
2297,CHHATTISGARH,21,2,0,2,6,24
2298,CHHATTISGARH,55,90,36,9,6,5
2299,CHHATTISGARH,84,286,42,17,6,0
2300,CHHATTISGARH,45,122,12,15,6,6
2301,CHHATTISGARH,111,246,44,11,6,22
2302,CHHATTISGARH,927,1938,363,10,6,23
2303,GOA,23,26,11,18,10,22
2304,GOA,17,48,7,15,10,22
2305,GOA,40,74,18,13,10,6
2306,GUJARAT,92,80,271,2,11,3
2307,GUJARAT,26,24,28,16,11,24
2308,GUJARAT,4,4,1,4,11,5
2309,GUJARAT,28,10,11,18,11,1
2310,GUJARAT,21,24,16,3,11,0
2311,GUJARAT,38,28,14,2,11,0
2312,GUJARAT,53,44,87,1,11,21
2313,GUJARAT,44,18,56,5,11,23
2314,GUJARAT,25,16,31,12,11,23
2315,GUJARAT,35,20,25,16,11,4
2316,GUJARAT,42,16,24,1,11,5
2317,GUJARAT,40,18,44,8,11,23
2318,GUJARAT,53,16,23,5,11,3
2319,GUJARAT,28,26,31,8,11,5
2320,GUJARAT,40,8,47,19,11,5
2321,GUJARAT,15,12,6,10,11,2
2322,GUJARAT,26,10,8,9,11,4
2323,GUJARAT,38,42,26,18,11,22
2324,GUJARAT,51,14,22,14,11,4
2325,GUJARAT,19,12,9,4,11,5
2326,GUJARAT,11,2,7,13,11,20
2327,GUJARAT,37,18,24,12,11,20
2328,GUJARAT,36,34,24,6,11,23
2329,GUJARAT,74,48,61,2,11,24
2330,GUJARAT,47,28,24,18,11,20
2331,GUJARAT,28,26,13,6,11,3
2332,GUJARAT,28,12,40,4,11,4
2333,GUJARAT,85,44,20,18,11,1
2334,GUJARAT,36,18,34,15,11,24
2335,GUJARAT,13,6,109,10,11,1
2336,GUJARAT,1113,678,336,19,11,1
2337,HARYANA,28,20,7,1,12,1
2338,HARYANA,51,56,14,16,12,22
2339,HARYANA,67,84,23,16,12,0
2340,HARYANA,29,18,2,18,12,22
2341,HARYANA,27,4,3,3,12,4
2342,HARYANA,66,72,33,7,12,3
2343,HARYANA,49,32,20,13,12,20
2344,HARYANA,42,22,13,10,12,2
2345,HARYANA,28,14,3,9,12,20
2346,HARYANA,25,36,9,0,12,3
2347,HARYANA,40,62,19,14,12,2
2348,HARYANA,26,42,13,0,12,2
2349,HARYANA,16,40,4,12,12,22
2350,HARYANA,7,12,2,1,12,6
2351,HARYANA,37,76,13,7,12,21
2352,HARYANA,17,32,10,15,12,22
2353,HARYANA,65,58,14,15,12,23
2354,HARYANA,25,34,11,14,12,1
2355,HARYANA,67,26,20,8,12,24
2356,HARYANA,21,32,11,0,12,23
2357,HARYANA,733,772,244,19,12,2
2358,HIMACHAL PRADESH,9,20,4,7,13,3
2359,HIMACHAL PRADESH,8,28,0,10,13,1
2360,HIMACHAL PRADESH,0,0,0,0,13,3
2361,HIMACHAL PRADESH,9,10,0,14,13,2
2362,HIMACHAL PRADESH,18,30,1,11,13,22
2363,HIMACHAL PRADESH,3,16,0,5,13,20
2364,HIMACHAL PRADESH,9,26,7,0,13,21
2365,HIMACHAL PRADESH,2,0,0,2,13,4
2366,HIMACHAL PRADESH,19,30,2,5,13,24
2367,HIMACHAL PRADESH,10,68,5,14,13,5
2368,HIMACHAL PRADESH,9,18,3,18,13,1
2369,HIMACHAL PRADESH,4,40,2,4,13,2
2370,HIMACHAL PRADESH,10,20,1,12,13,1
2371,HIMACHAL PRADESH,110,306,25,2,13,1
2372,JAMMU & KASHMIR,70,34,30,15,14,21
2373,JAMMU & KASHMIR,18,16,1,10,14,21
2374,JAMMU & KASHMIR,86,30,6,16,14,24
2375,JAMMU & KASHMIR,7,8,0,13,14,20
2376,JAMMU & KASHMIR,60,12,7,12,14,5
2377,JAMMU & KASHMIR,0,0,0,0,14,6
2378,JAMMU & KASHMIR,0,0,0,0,14,5
2379,JAMMU & KASHMIR,83,8,3,19,14,2
2380,JAMMU & KASHMIR,15,24,1,16,14,20
2381,JAMMU & KASHMIR,25,14,3,12,14,4
2382,JAMMU & KASHMIR,28,38,6,9,14,6
2383,JAMMU & KASHMIR,1,2,0,7,14,3
2384,JAMMU & KASHMIR,17,20,2,5,14,5
2385,JAMMU & KASHMIR,48,22,5,4,14,1
2386,JAMMU & KASHMIR,31,40,0,15,14,20
2387,JAMMU & KASHMIR,2,6,0,5,14,2
2388,JAMMU & KASHMIR,80,22,0,13,14,0
2389,JAMMU & KASHMIR,54,0,17,12,14,4
2390,JAMMU & KASHMIR,1,2,0,0,14,0
2391,JAMMU & KASHMIR,54,44,0,17,14,21
2392,JAMMU & KASHMIR,48,14,0,5,14,4
2393,JAMMU & KASHMIR,34,10,0,0,14,3
2394,JAMMU & KASHMIR,45,48,48,13,14,4
2395,JAMMU & KASHMIR,9,22,0,18,14,6
2396,JAMMU & KASHMIR,816,436,129,16,14,0
2397,JHARKHAND,58,96,64,0,15,4
2398,JHARKHAND,134,74,14,14,15,24
2399,JHARKHAND,31,36,19,3,15,6
2400,JHARKHAND,36,74,25,5,15,2
2401,JHARKHAND,88,76,64,17,15,6
2402,JHARKHAND,5,4,32,11,15,1
2403,JHARKHAND,67,100,13,19,15,5
2404,JHARKHAND,39,64,20,7,15,20
2405,JHARKHAND,72,78,42,8,15,1
2406,JHARKHAND,31,172,10,5,15,21
2407,JHARKHAND,108,62,41,12,15,24
2408,JHARKHAND,86,142,66,18,15,23
2409,JHARKHAND,81,152,29,14,15,20
2410,JHARKHAND,2,2,6,3,15,2
2411,JHARKHAND,18,50,6,19,15,22
2412,JHARKHAND,30,12,24,3,15,0
2413,JHARKHAND,43,24,13,0,15,6
2414,JHARKHAND,44,28,22,3,15,3
2415,JHARKHAND,37,74,13,4,15,0
2416,JHARKHAND,69,28,40,7,15,23
2417,JHARKHAND,270,110,181,3,15,1
2418,JHARKHAND,45,52,17,5,15,23
2419,JHARKHAND,51,52,7,11,15,6
2420,JHARKHAND,43,32,12,10,15,5
2421,JHARKHAND,1488,1594,380,1,15,6
2422,KARNATAKA,38,6,11,9,16,20
2423,KARNATAKA,214,64,55,3,16,2
2424,KARNATAKA,152,58,42,17,16,20
2425,KARNATAKA,106,10,30,15,16,1
2426,KARNATAKA,42,10,13,19,16,5
2427,KARNATAKA,40,16,20,7,16,5
2428,KARNATAKA,66,16,16,2,16,6
2429,KARNATAKA,23,14,6,6,16,22
2430,KARNATAKA,29,14,14,1,16,20
2431,KARNATAKA,32,32,10,15,16,24
2432,KARNATAKA,24,24,50,17,16,6
2433,KARNATAKA,38,16,19,6,16,5
2434,KARNATAKA,17,2,8,7,16,3
2435,KARNATAKA,26,6,0,2,16,21
2436,KARNATAKA,16,2,4,1,16,21
2437,KARNATAKA,102,45,27,13,16,24
2438,KARNATAKA,61,32,49,6,16,20
2439,KARNATAKA,25,18,4,12,16,2
2440,KARNATAKA,16,4,7,7,16,2
2441,KARNATAKA,21,16,9,12,16,5
2442,KARNATAKA,59,32,23,12,16,20
2443,KARNATAKA,25,16,4,5,16,0
2444,KARNATAKA,58,30,17,10,16,4
2445,KARNATAKA,29,8,63,11,16,24
2446,KARNATAKA,44,22,12,11,16,2
2447,KARNATAKA,43,12,13,14,16,22
2448,KARNATAKA,20,0,6,11,16,20
2449,KARNATAKA,48,22,31,6,16,22
2450,KARNATAKA,65,30,31,10,16,0
2451,KARNATAKA,16,0,11,16,16,3
2452,KARNATAKA,24,4,19,14,16,4
2453,KARNATAKA,1519,581,224,17,16,5
2454,KERALA,18,24,31,12,17,2
2455,KERALA,22,0,1,3,17,4
2456,KERALA,13,14,56,9,17,23
2457,KERALA,31,42,28,5,17,23
2458,KERALA,34,30,20,0,17,23
2459,KERALA,23,66,14,19,17,23
2460,KERALA,14,58,14,8,17,23
2461,KERALA,46,110,58,15,17,6
2462,KERALA,18,56,36,12,17,4
2463,KERALA,8,26,26,14,17,2
2464,KERALA,9,60,15,8,17,23
2465,KERALA,23,114,29,4,17,2
2466,KERALA,34,72,33,3,17,22
2467,KERALA,18,36,28,8,17,3
2468,KERALA,3,0,4,14,17,4
2469,KERALA,41,82,66,5,17,24
2470,KERALA,15,36,94,10,17,4
2471,KERALA,36,84,70,15,17,22
2472,KERALA,11,50,16,17,17,20
2473,KERALA,417,960,239,1,17,6
2474,MADHYA PRADESH,24,56,10,8,19,21
2475,MADHYA PRADESH,22,70,11,5,19,6
2476,MADHYA PRADESH,74,172,20,0,19,5
2477,MADHYA PRADESH,29,60,4,8,19,6
2478,MADHYA PRADESH,59,220,9,15,19,6
2479,MADHYA PRADESH,57,58,43,4,19,20
2480,MADHYA PRADESH,71,168,106,9,19,3
2481,MADHYA PRADESH,6,2,24,3,19,23
2482,MADHYA PRADESH,22,36,3,15,19,20
2483,MADHYA PRADESH,56,124,36,0,19,2
2484,MADHYA PRADESH,66,264,15,7,19,5
2485,MADHYA PRADESH,49,108,24,13,19,2
2486,MADHYA PRADESH,60,50,29,14,19,23
2487,MADHYA PRADESH,48,164,70,7,19,6
2488,MADHYA PRADESH,100,218,38,9,19,5
2489,MADHYA PRADESH,14,68,4,6,19,22
2490,MADHYA PRADESH,45,156,21,8,19,6
2491,MADHYA PRADESH,86,116,109,0,19,24
2492,MADHYA PRADESH,15,62,15,18,19,5
2493,MADHYA PRADESH,50,102,29,13,19,2
2494,MADHYA PRADESH,107,194,121,17,19,24
2495,MADHYA PRADESH,3,2,5,0,19,23
2496,MADHYA PRADESH,84,204,79,2,19,22
2497,MADHYA PRADESH,4,14,15,1,19,5
2498,MADHYA PRADESH,139,44,12,7,19,23
2499,MADHYA PRADESH,33,60,14,9,19,20
2500,MADHYA PRADESH,36,114,26,19,19,22
2501,MADHYA PRADESH,32,126,22,16,19,2
2502,MADHYA PRADESH,22,88,10,16,19,3
2503,MADHYA PRADESH,27,80,35,14,19,0
2504,MADHYA PRADESH,66,110,42,8,19,24
2505,MADHYA PRADESH,33,84,6,1,19,20
2506,MADHYA PRADESH,18,46,15,10,19,22
2507,MADHYA PRADESH,41,68,13,7,19,21
2508,MADHYA PRADESH,44,134,12,18,19,2
2509,MADHYA PRADESH,30,196,41,19,19,5
2510,MADHYA PRADESH,42,142,11,0,19,6
2511,MADHYA PRADESH,65,104,74,16,19,6
2512,MADHYA PRADESH,69,282,40,7,19,24
2513,MADHYA PRADESH,60,128,43,15,19,6
2514,MADHYA PRADESH,21,148,8,2,19,1
2515,MADHYA PRADESH,36,94,19,12,19,3
2516,MADHYA PRADESH,40,148,63,14,19,2
2517,MADHYA PRADESH,12,42,4,7,19,0
2518,MADHYA PRADESH,78,122,32,13,19,2
2519,MADHYA PRADESH,61,102,29,11,19,23
2520,MADHYA PRADESH,31,124,11,18,19,1
2521,MADHYA PRADESH,59,86,22,7,19,21
2522,MADHYA PRADESH,62,130,58,0,19,24
2523,MADHYA PRADESH,23,60,10,14,19,2
2524,MADHYA PRADESH,48,200,14,17,19,22
2525,MADHYA PRADESH,2379,5750,326,19,19,22
2526,MAHARASHTRA,98,82,108,15,20,22
2527,MAHARASHTRA,55,76,57,8,20,23
2528,MAHARASHTRA,19,34,45,15,20,6
2529,MAHARASHTRA,60,112,21,15,20,0
2530,MAHARASHTRA,31,24,36,14,20,3
2531,MAHARASHTRA,41,20,44,17,20,21
2532,MAHARASHTRA,57,48,59,11,20,23
2533,MAHARASHTRA,22,72,12,17,20,23
2534,MAHARASHTRA,48,78,38,11,20,2
2535,MAHARASHTRA,59,62,24,6,20,23
2536,MAHARASHTRA,32,22,8,8,20,0
2537,MAHARASHTRA,47,62,11,6,20,6
2538,MAHARASHTRA,27,60,23,7,20,22
2539,MAHARASHTRA,35,26,34,3,20,24
2540,MAHARASHTRA,83,72,40,9,20,21
2541,MAHARASHTRA,53,20,39,11,20,21
2542,MAHARASHTRA,54,30,28,7,20,0
2543,MAHARASHTRA,61,44,31,8,20,1
2544,MAHARASHTRA,253,374,302,13,20,0
2545,MAHARASHTRA,7,2,29,8,20,0
2546,MAHARASHTRA,112,82,178,19,20,21
2547,MAHARASHTRA,5,4,13,10,20,5
2548,MAHARASHTRA,71,96,49,8,20,21
2549,MAHARASHTRA,91,62,68,15,20,3
2550,MAHARASHTRA,35,40,5,8,20,21
2551,MAHARASHTRA,19,30,17,0,20,21
2552,MAHARASHTRA,97,66,29,13,20,5
2553,MAHARASHTRA,61,34,99,17,20,5
2554,MAHARASHTRA,46,52,22,14,20,5
2555,MAHARASHTRA,42,26,51,9,20,22
2556,MAHARASHTRA,100,126,130,4,20,2
2557,MAHARASHTRA,4,0,4,3,20,6
2558,MAHARASHTRA,132,62,70,17,20,21
2559,MAHARASHTRA,61,38,19,6,20,21
2560,MAHARASHTRA,16,46,12,16,20,23
2561,MAHARASHTRA,69,60,21,2,20,0
2562,MAHARASHTRA,59,44,36,11,20,20
2563,MAHARASHTRA,10,10,11,5,20,5
2564,MAHARASHTRA,20,38,39,15,20,23
2565,MAHARASHTRA,96,82,34,0,20,20
2566,MAHARASHTRA,115,114,159,4,20,5
2567,MAHARASHTRA,144,120,83,13,20,1
2568,MAHARASHTRA,42,62,41,5,20,0
2569,MAHARASHTRA,28,38,17,11,20,0
2570,MAHARASHTRA,79,124,33,6,20,6
2571,MAHARASHTRA,2696,2776,229,0,20,24
2572,MANIPUR,19,6,0,14,21,1
2573,MANIPUR,6,2,0,0,21,1
2574,MANIPUR,26,0,0,0,21,6
2575,MANIPUR,24,14,1,8,21,20
2576,MANIPUR,28,18,1,15,21,21
2577,MANIPUR,7,0,1,5,21,3
2578,MANIPUR,1,0,0,0,21,20
2579,MANIPUR,38,22,0,10,21,21
2580,MANIPUR,10,0,0,3,21,23
2581,MANIPUR,159,62,3,15,21,0
2582,MEGHALAYA,7,0,10,0,22,24
2583,MEGHALAYA,5,2,1,0,22,3
2584,MEGHALAYA,17,24,3,2,22,0
2585,MEGHALAYA,32,22,5,0,22,2
2586,MEGHALAYA,33,34,46,0,22,23
2587,MEGHALAYA,14,18,6,0,22,3
2588,MEGHALAYA,16,8,10,0,22,0
2589,MEGHALAYA,124,108,81,2,22,4
2590,MIZORAM,10,12,2,1,23,24
2591,MIZORAM,6,6,1,0,23,21
2592,MIZORAM,4,4,1,0,23,23
2593,MIZORAM,3,2,1,0,23,0
2594,MIZORAM,4,4,1,1,23,0
2595,MIZORAM,3,4,0,0,23,1
2596,MIZORAM,3,2,0,0,23,22
2597,MIZORAM,2,6,0,0,23,6
2598,MIZORAM,35,40,6,2,23,21
2599,NAGALAND,22,4,93,0,24,2
